event_id,product_instance_id,date,event_type,call_count,sms_count,data_count,direction,roaming,calling_msisdn,called_msisdn
26738,1574,2022-04-10 10:34:50,sms,0,1,0,---------,incoming,+55-16-16711641,+55-27-27336023
26739,1574,2022-02-06 13:03:59,sms,0,1,0,---------,incoming,+55-62-62130262,+55-27-27336023
26740,1575,2022-03-08 03:01:45,data,0,0,129,---------,---------,+55-75-75575761,---------
26741,1575,2022-02-09 15:22:42,call,8,0,0,---------,incoming,+55-87-87032436,+55-75-75575761
26742,1575,2022-03-21 13:40:48,call,6,0,0,---------,outgoing,+55-75-75575761,+55-72-72422676
26743,1575,2022-02-23 19:02:26,data,0,0,184,---------,---------,+55-75-75575761,---------
26744,1575,2022-03-18 21:53:01,call,28,0,0,---------,incoming,+55-02-02137555,+55-75-75575761
26745,1575,2022-02-11 07:45:07,sms,0,1,0,---------,outgoing,+55-75-75575761,+55-53-53503077
26746,1575,2022-03-14 12:21:38,data,0,0,101,roaming,---------,+55-75-75575761,---------
26747,1575,2022-03-07 23:30:51,call,32,0,0,---------,outgoing,+55-75-75575761,+55-41-41403287
26748,1575,2022-03-21 15:16:16,call,32,0,0,---------,incoming,+55-27-27170841,+55-75-75575761
26749,1575,2022-02-07 23:54:03,call,1,0,0,---------,outgoing,+55-75-75575761,+96-84-57289397
26750,1575,2022-04-15 13:35:25,data,0,0,183,roaming,---------,+55-75-75575761,---------
26751,1575,2022-03-31 23:52:48,data,0,0,181,---------,---------,+55-75-75575761,---------
26752,1575,2022-02-14 00:49:42,sms,0,1,0,---------,incoming,+55-46-46603325,+55-75-75575761
26753,1575,2022-04-29 17:44:36,call,41,0,0,---------,incoming,+55-26-26661114,+55-75-75575761
26754,1575,2022-03-03 00:22:20,sms,0,1,0,---------,outgoing,+55-75-75575761,+55-37-37666115
26755,1575,2022-03-28 20:05:14,call,27,0,0,---------,incoming,+55-41-41463730,+55-75-75575761
26756,1576,2022-03-04 11:50:26,sms,0,1,0,---------,incoming,+55-02-02588712,+55-75-75575761
26757,1576,2022-03-18 05:54:28,sms,0,1,0,---------,outgoing,+55-75-75575761,+55-36-36147581
26758,1576,2022-04-09 12:55:02,call,36,0,0,---------,incoming,+55-76-76411375,+55-75-75575761
26759,1576,2022-04-08 14:46:48,sms,0,1,0,---------,incoming,+595-83-41810325,+55-75-75575761
26760,1576,2022-04-08 08:17:17,call,7,0,0,roaming,incoming,+55-52-52173380,+55-75-75575761
26761,1576,2022-02-10 21:45:31,data,0,0,23,---------,---------,+55-75-75575761,---------
26762,1576,2022-04-06 08:26:28,data,0,0,29,---------,---------,+55-75-75575761,---------
26763,1576,2022-03-12 12:58:15,call,6,0,0,---------,incoming,+55-73-73630118,+55-75-75575761
26764,1576,2022-04-30 15:12:41,call,1,0,0,---------,outgoing,+55-75-75575761,+55-38-38567513
26765,1576,2022-02-15 20:38:45,data,0,0,76,---------,---------,+55-75-75575761,---------
26766,1576,2022-02-10 01:10:43,call,49,0,0,---------,outgoing,+55-75-75575761,+325-52-57477252
26767,1576,2022-03-25 22:13:33,sms,0,1,0,---------,incoming,+55-44-44415717,+55-75-75575761
26768,1576,2022-03-10 17:46:59,call,38,0,0,---------,incoming,+55-55-55730307,+55-75-75575761
26769,1576,2022-04-15 12:54:36,sms,0,1,0,---------,outgoing,+55-75-75575761,+55-47-47472401
26770,1576,2022-02-27 12:48:48,call,34,0,0,---------,outgoing,+55-75-75575761,+55-62-62842615
26771,1576,2022-04-01 22:33:19,call,39,0,0,---------,incoming,+55-08-08756448,+55-75-75575761
26772,1577,2022-03-24 01:04:00,sms,0,1,0,---------,incoming,+55-60-60403512,+55-63-63124706
26773,1577,2022-02-16 13:06:56,data,0,0,82,---------,---------,+55-63-63124706,---------
26774,1577,2022-02-10 16:25:39,data,0,0,96,---------,---------,+55-63-63124706,---------
26775,1577,2022-04-03 14:13:42,data,0,0,22,---------,---------,+55-63-63124706,---------
26776,1577,2022-03-27 04:27:58,sms,0,1,0,roaming,outgoing,+55-63-63124706,+55-65-65767548
26777,1577,2022-04-07 23:09:43,sms,0,1,0,---------,incoming,+55-23-23222287,+55-63-63124706
26778,1577,2022-02-28 08:18:41,call,14,0,0,---------,incoming,+55-07-07401575,+55-63-63124706
26779,1577,2022-03-26 16:58:04,sms,0,1,0,---------,outgoing,+55-63-63124706,+55-53-53616750
26780,1577,2022-04-12 02:19:52,call,24,0,0,---------,outgoing,+55-63-63124706,+55-75-75526367
26781,1577,2022-04-09 01:44:40,sms,0,1,0,---------,outgoing,+55-63-63124706,+55-88-88303674
26782,1577,2022-02-28 21:32:37,call,2,0,0,---------,outgoing,+55-63-63124706,+55-11-11415142
26783,1577,2022-02-06 09:47:00,data,0,0,185,---------,---------,+55-63-63124706,---------
26784,1577,2022-02-25 15:12:23,call,41,0,0,---------,incoming,+512-42-94372075,+55-63-63124706
26785,1577,2022-02-07 14:24:48,data,0,0,50,---------,---------,+55-63-63124706,---------
26786,1577,2022-03-10 06:19:20,sms,0,1,0,---------,incoming,+55-73-73864713,+55-63-63124706
26787,1577,2022-04-30 17:04:29,data,0,0,130,---------,---------,+55-63-63124706,---------
26788,1577,2022-02-14 07:52:49,call,7,0,0,roaming,incoming,+55-58-58160368,+55-63-63124706
26789,1577,2022-03-28 15:49:21,call,33,0,0,---------,incoming,+55-04-04671640,+55-63-63124706
26790,1578,2022-04-24 05:55:29,data,0,0,159,---------,---------,+55-63-63124706,---------
26791,1578,2022-04-03 07:24:35,data,0,0,157,---------,---------,+55-63-63124706,---------
26792,1578,2022-04-24 02:30:49,data,0,0,151,---------,---------,+55-63-63124706,---------
26793,1578,2022-04-14 21:53:15,sms,0,1,0,---------,outgoing,+55-63-63124706,+55-68-68166151
26794,1578,2022-02-22 22:25:35,sms,0,1,0,roaming,incoming,+55-34-34475157,+55-63-63124706
26795,1578,2022-04-19 01:45:54,call,43,0,0,---------,incoming,+55-27-27580804,+55-63-63124706
26796,1578,2022-02-11 21:48:49,sms,0,1,0,---------,incoming,+55-47-47713076,+55-63-63124706
26797,1578,2022-02-02 17:55:49,data,0,0,149,---------,---------,+55-63-63124706,---------
26798,1578,2022-04-14 08:24:30,data,0,0,131,roaming,---------,+55-63-63124706,---------
26799,1578,2022-04-17 00:29:09,call,12,0,0,---------,outgoing,+55-63-63124706,+55-05-05871423
26800,1578,2022-04-26 16:20:18,sms,0,1,0,---------,outgoing,+55-63-63124706,+55-62-62842615
26801,1578,2022-02-04 23:22:19,data,0,0,49,roaming,---------,+55-63-63124706,---------
26802,1578,2022-04-11 00:53:05,data,0,0,28,---------,---------,+55-63-63124706,---------
26803,1578,2022-04-08 03:48:09,data,0,0,186,---------,---------,+55-63-63124706,---------
26804,1578,2022-03-06 18:53:43,call,11,0,0,---------,incoming,+55-31-31628377,+55-63-63124706
26805,1578,2022-04-17 01:51:13,call,35,0,0,---------,outgoing,+55-63-63124706,+55-82-82040681
26806,1579,2022-02-18 20:29:39,data,0,0,110,roaming,---------,+55-63-63124706,---------
26807,1579,2022-03-24 23:01:40,call,8,0,0,---------,outgoing,+55-63-63124706,+55-25-25117087
26808,1579,2022-02-20 19:35:55,data,0,0,157,---------,---------,+55-63-63124706,---------
26809,1579,2022-02-20 20:34:43,data,0,0,105,---------,---------,+55-63-63124706,---------
26810,1579,2022-02-22 03:26:21,sms,0,1,0,---------,incoming,+55-36-36706551,+55-63-63124706
26811,1579,2022-03-01 10:17:19,data,0,0,159,---------,---------,+55-63-63124706,---------
26812,1579,2022-04-24 07:25:41,data,0,0,125,---------,---------,+55-63-63124706,---------
26813,1579,2022-02-17 23:55:49,data,0,0,197,---------,---------,+55-63-63124706,---------
26814,1579,2022-04-03 05:27:08,call,1,0,0,---------,incoming,+55-72-72054760,+55-63-63124706
26815,1579,2022-03-10 11:20:46,sms,0,1,0,---------,outgoing,+55-63-63124706,+55-13-13268116
26816,1579,2022-04-29 12:43:40,call,35,0,0,---------,incoming,+55-58-58801350,+55-63-63124706
26817,1579,2022-03-10 05:31:30,sms,0,1,0,roaming,outgoing,+55-63-63124706,+55-12-12327655
26818,1579,2022-04-25 21:18:37,sms,0,1,0,---------,outgoing,+55-63-63124706,+55-73-73575553
26819,1579,2022-03-15 04:50:54,data,0,0,75,---------,---------,+55-63-63124706,---------
26820,1579,2022-03-23 08:33:10,data,0,0,165,---------,---------,+55-63-63124706,---------
26821,1579,2022-02-08 02:20:56,call,48,0,0,---------,incoming,+55-56-56474528,+55-63-63124706
26822,1579,2022-03-26 04:05:15,sms,0,1,0,---------,outgoing,+55-63-63124706,+55-80-80730775
26823,1579,2022-02-02 15:23:21,call,23,0,0,---------,incoming,+55-65-65270625,+55-63-63124706
26824,1579,2022-04-09 19:14:22,data,0,0,174,---------,---------,+55-63-63124706,---------
26825,1580,2022-03-25 14:13:32,call,13,0,0,---------,outgoing,+55-68-68773271,+55-76-76817446
26826,1580,2022-04-14 07:31:33,sms,0,1,0,---------,outgoing,+55-68-68773271,+55-30-30476231
26827,1580,2022-02-10 22:16:14,sms,0,1,0,roaming,outgoing,+55-68-68773271,+55-36-36313001
26828,1580,2022-04-11 01:14:57,sms,0,1,0,---------,outgoing,+55-68-68773271,+55-57-57575587
26829,1580,2022-02-07 22:07:26,call,35,0,0,---------,incoming,+55-64-64402073,+55-68-68773271
26830,1580,2022-02-24 07:01:54,data,0,0,14,---------,---------,+55-68-68773271,---------
26831,1580,2022-03-25 20:01:57,sms,0,1,0,---------,outgoing,+55-68-68773271,+55-73-73372715
26832,1580,2022-02-06 02:19:05,call,40,0,0,---------,incoming,+55-21-21016774,+55-68-68773271
26833,1580,2022-03-02 12:57:22,call,23,0,0,---------,outgoing,+55-68-68773271,+55-85-85381067
26834,1580,2022-03-06 10:14:11,sms,0,1,0,---------,incoming,+55-18-18347256,+55-68-68773271
26835,1580,2022-03-20 03:44:55,sms,0,1,0,---------,outgoing,+55-68-68773271,+55-05-05417142
26836,1580,2022-02-08 21:20:58,data,0,0,112,---------,---------,+55-68-68773271,---------
26837,1580,2022-04-19 20:37:40,data,0,0,2,---------,---------,+55-68-68773271,---------
26838,1580,2022-04-11 23:06:32,call,48,0,0,---------,incoming,+55-74-74275236,+55-68-68773271
26839,1580,2022-02-24 07:17:36,call,4,0,0,---------,outgoing,+55-68-68773271,+55-64-64233510
26840,1580,2022-02-16 01:16:28,call,10,0,0,---------,outgoing,+55-68-68773271,+55-73-73630118
26841,1580,2022-02-20 11:12:53,call,19,0,0,---------,incoming,+55-68-68816526,+55-68-68773271
26842,1581,2022-04-18 02:57:06,call,35,0,0,---------,incoming,+55-06-06325036,+55-68-68773271
26843,1581,2022-04-25 09:39:35,sms,0,1,0,---------,incoming,+55-55-55203613,+55-68-68773271
26844,1581,2022-04-01 16:43:18,call,16,0,0,roaming,incoming,+478-26-38613274,+55-68-68773271
26845,1581,2022-04-25 15:37:56,data,0,0,102,---------,---------,+55-68-68773271,---------
26846,1581,2022-03-21 02:00:18,call,40,0,0,---------,incoming,+55-23-23456032,+55-68-68773271
26847,1581,2022-03-23 13:43:57,data,0,0,171,---------,---------,+55-68-68773271,---------
26848,1581,2022-02-16 13:31:13,data,0,0,174,---------,---------,+55-68-68773271,---------
26849,1581,2022-02-07 21:13:47,sms,0,1,0,---------,outgoing,+55-68-68773271,+55-17-17208402
26850,1581,2022-03-28 12:41:16,data,0,0,120,---------,---------,+55-68-68773271,---------
26851,1581,2022-04-25 13:53:23,sms,0,1,0,---------,outgoing,+55-68-68773271,+55-27-27420644
26852,1581,2022-02-23 14:28:31,data,0,0,47,roaming,---------,+55-68-68773271,---------
26853,1581,2022-04-29 23:09:37,sms,0,1,0,---------,outgoing,+55-68-68773271,+55-00-00856321
26854,1581,2022-03-01 02:53:56,sms,0,1,0,roaming,outgoing,+55-68-68773271,+55-73-73630118
26855,1581,2022-03-13 09:13:18,call,39,0,0,---------,incoming,+55-01-01815750,+55-68-68773271
26856,1581,2022-02-04 02:51:05,call,45,0,0,---------,incoming,+55-88-88151048,+55-68-68773271
26857,1581,2022-03-15 15:13:18,sms,0,1,0,roaming,outgoing,+55-68-68773271,+55-17-17663873
26858,1581,2022-02-03 01:45:32,sms,0,1,0,---------,outgoing,+55-68-68773271,+55-65-65553642
26859,1581,2022-02-17 18:52:22,call,11,0,0,---------,incoming,+55-60-60776716,+55-68-68773271
26860,1581,2022-02-07 21:30:32,data,0,0,64,---------,---------,+55-68-68773271,---------
26861,1582,2022-03-25 10:17:17,sms,0,1,0,---------,outgoing,+55-68-68773271,+55-11-11126436
26862,1582,2022-04-21 22:01:47,call,44,0,0,---------,incoming,+55-00-00168350,+55-68-68773271
26863,1582,2022-03-05 19:51:41,call,13,0,0,---------,incoming,+55-54-54611128,+55-68-68773271
26864,1582,2022-03-10 10:02:28,sms,0,1,0,---------,outgoing,+55-68-68773271,+55-43-43234610
26865,1582,2022-02-24 09:29:59,data,0,0,150,---------,---------,+55-68-68773271,---------
26866,1582,2022-02-15 03:24:11,call,47,0,0,---------,incoming,+55-44-44120420,+55-68-68773271
26867,1582,2022-04-13 04:14:49,call,28,0,0,roaming,outgoing,+55-68-68773271,+55-15-15404782
26868,1582,2022-03-29 05:26:34,call,22,0,0,---------,outgoing,+55-68-68773271,+55-66-66351254
26869,1582,2022-03-01 03:37:35,sms,0,1,0,---------,incoming,+55-68-68371857,+55-68-68773271
26870,1582,2022-03-10 17:22:56,call,25,0,0,---------,incoming,+55-33-33111143,+55-68-68773271
26871,1582,2022-04-23 08:11:21,call,9,0,0,---------,incoming,+55-41-41646274,+55-68-68773271
26872,1582,2022-03-18 13:06:19,call,22,0,0,---------,incoming,+55-34-34283050,+55-68-68773271
26873,1582,2022-03-28 17:06:58,call,9,0,0,---------,outgoing,+55-68-68773271,+55-43-43035614
26874,1582,2022-04-05 12:48:54,sms,0,1,0,---------,outgoing,+55-68-68773271,+55-60-60261830
26875,1582,2022-02-09 03:00:32,data,0,0,60,roaming,---------,+55-68-68773271,---------
26876,1582,2022-03-02 00:37:32,data,0,0,125,---------,---------,+55-68-68773271,---------
26877,1582,2022-04-05 01:19:44,call,28,0,0,---------,incoming,+55-76-76870371,+55-68-68773271
26878,1582,2022-03-06 04:01:18,sms,0,1,0,---------,outgoing,+55-68-68773271,+55-26-26837726
26879,1583,2022-04-16 12:58:54,sms,0,1,0,---------,outgoing,+55-66-66805226,+55-61-61305867
26880,1583,2022-04-14 08:39:03,data,0,0,156,---------,---------,+55-66-66805226,---------
26881,1583,2022-02-08 05:05:32,call,44,0,0,---------,outgoing,+55-66-66805226,+55-60-60451301
26882,1583,2022-02-12 21:04:50,data,0,0,178,---------,---------,+55-66-66805226,---------
26883,1583,2022-03-02 21:12:46,data,0,0,183,---------,---------,+55-66-66805226,---------
26884,1583,2022-02-01 12:00:01,sms,0,1,0,---------,outgoing,+55-66-66805226,+57-17-65206117
26885,1583,2022-03-25 13:33:55,sms,0,1,0,---------,outgoing,+55-66-66805226,+55-76-76140704
26886,1583,2022-02-03 13:26:25,data,0,0,157,---------,---------,+55-66-66805226,---------
26887,1583,2022-04-17 05:17:24,call,49,0,0,roaming,outgoing,+55-66-66805226,+55-01-01815750
26888,1583,2022-03-12 09:01:47,call,40,0,0,---------,outgoing,+55-66-66805226,+55-68-68166151
26889,1583,2022-04-21 02:00:07,sms,0,1,0,---------,incoming,+55-28-28071420,+55-66-66805226
26890,1583,2022-04-04 19:03:29,call,34,0,0,---------,outgoing,+55-66-66805226,+55-72-72105362
26891,1583,2022-03-09 08:33:29,data,0,0,169,---------,---------,+55-66-66805226,---------
26892,1583,2022-03-05 06:24:40,sms,0,1,0,---------,outgoing,+55-66-66805226,+55-08-08756448
26893,1583,2022-03-08 10:08:36,sms,0,1,0,---------,incoming,+55-12-12871213,+55-66-66805226
26894,1583,2022-04-23 18:45:43,call,35,0,0,---------,incoming,+55-72-72054760,+55-66-66805226
26895,1584,2022-03-14 22:39:24,data,0,0,160,roaming,---------,+55-66-66805226,---------
26896,1584,2022-02-10 01:35:41,sms,0,1,0,---------,incoming,+55-61-61711075,+55-66-66805226
26897,1584,2022-04-27 07:36:13,sms,0,1,0,roaming,outgoing,+55-66-66805226,+55-42-42177773
26898,1584,2022-03-21 02:19:16,sms,0,1,0,---------,incoming,+55-44-44415717,+55-66-66805226
26899,1584,2022-03-16 00:46:42,data,0,0,56,---------,---------,+55-66-66805226,---------
26900,1584,2022-04-27 12:32:15,call,4,0,0,roaming,incoming,+55-21-21807777,+55-66-66805226
26901,1584,2022-02-20 11:20:57,sms,0,1,0,---------,incoming,+55-76-76486362,+55-66-66805226
26902,1584,2022-03-06 22:33:05,call,42,0,0,roaming,outgoing,+55-66-66805226,+55-28-28300884
26903,1584,2022-03-30 05:47:18,data,0,0,145,roaming,---------,+55-66-66805226,---------
26904,1584,2022-03-14 20:37:46,call,43,0,0,roaming,incoming,+55-84-84554450,+55-66-66805226
26905,1584,2022-02-20 03:10:12,call,30,0,0,---------,incoming,+55-47-47438621,+55-66-66805226
26906,1584,2022-04-01 08:45:42,sms,0,1,0,---------,outgoing,+55-66-66805226,+55-22-22318321
26907,1584,2022-04-10 12:28:43,sms,0,1,0,---------,outgoing,+55-66-66805226,+55-38-38354382
26908,1584,2022-02-10 13:24:02,data,0,0,53,roaming,---------,+55-66-66805226,---------
26909,1584,2022-03-06 12:06:07,call,48,0,0,---------,outgoing,+55-66-66805226,+55-36-36331325
26910,1584,2022-04-24 12:38:24,data,0,0,162,---------,---------,+55-66-66805226,---------
26911,1584,2022-03-09 11:32:09,call,15,0,0,---------,incoming,+55-86-86148525,+55-66-66805226
26912,1585,2022-02-28 09:54:37,data,0,0,138,---------,---------,+55-66-66805226,---------
26913,1585,2022-02-08 04:56:54,data,0,0,31,---------,---------,+55-66-66805226,---------
26914,1585,2022-02-26 02:44:14,call,2,0,0,---------,outgoing,+55-66-66805226,+55-86-86138515
26915,1585,2022-03-06 22:26:47,sms,0,1,0,roaming,outgoing,+55-66-66805226,+55-28-28405702
26916,1585,2022-04-24 04:24:49,sms,0,1,0,---------,outgoing,+55-66-66805226,+184-11-74557421
26917,1585,2022-04-22 17:12:22,call,37,0,0,---------,outgoing,+55-66-66805226,+55-33-33467865
26918,1585,2022-04-28 10:13:42,sms,0,1,0,roaming,outgoing,+55-66-66805226,+223-49-47366239
26919,1585,2022-04-10 15:34:27,call,39,0,0,roaming,outgoing,+55-66-66805226,+55-34-34660017
26920,1585,2022-04-19 21:51:44,call,36,0,0,---------,incoming,+55-52-52611643,+55-66-66805226
26921,1585,2022-04-28 21:08:04,data,0,0,116,---------,---------,+55-66-66805226,---------
26922,1585,2022-03-08 18:47:38,data,0,0,177,---------,---------,+55-66-66805226,---------
26923,1585,2022-02-12 19:45:48,data,0,0,33,roaming,---------,+55-66-66805226,---------
26924,1585,2022-04-05 02:35:41,sms,0,1,0,---------,outgoing,+55-66-66805226,+55-73-73058310
26925,1585,2022-04-24 06:35:39,sms,0,1,0,roaming,incoming,+55-73-73630118,+55-66-66805226
26926,1585,2022-04-10 15:52:18,data,0,0,158,---------,---------,+55-66-66805226,---------
26927,1586,2022-04-01 08:20:57,data,0,0,12,---------,---------,+55-53-53880270,---------
26928,1586,2022-02-09 07:00:43,call,48,0,0,---------,outgoing,+55-53-53880270,+55-72-72658378
26929,1586,2022-02-04 12:44:18,call,33,0,0,---------,outgoing,+55-53-53880270,+55-17-17216722
26930,1586,2022-03-23 06:30:20,data,0,0,148,---------,---------,+55-53-53880270,---------
26931,1586,2022-04-11 04:50:16,data,0,0,172,---------,---------,+55-53-53880270,---------
26932,1586,2022-03-14 08:27:28,data,0,0,192,roaming,---------,+55-53-53880270,---------
26933,1586,2022-02-13 22:50:57,call,20,0,0,---------,incoming,+55-67-67460130,+55-53-53880270
26934,1586,2022-04-05 16:25:50,call,34,0,0,roaming,incoming,+55-62-62130262,+55-53-53880270
26935,1586,2022-04-13 04:24:17,call,18,0,0,---------,incoming,+55-27-27834731,+55-53-53880270
26936,1586,2022-04-12 19:23:41,data,0,0,91,---------,---------,+55-53-53880270,---------
26937,1586,2022-02-16 07:34:53,data,0,0,189,---------,---------,+55-53-53880270,---------
26938,1586,2022-02-23 03:20:36,data,0,0,54,---------,---------,+55-53-53880270,---------
26939,1586,2022-03-21 10:35:32,data,0,0,46,---------,---------,+55-53-53880270,---------
26940,1586,2022-02-04 21:55:43,data,0,0,151,---------,---------,+55-53-53880270,---------
26941,1586,2022-02-02 00:18:36,data,0,0,18,---------,---------,+55-53-53880270,---------
26942,1586,2022-03-08 23:34:31,call,34,0,0,---------,outgoing,+55-53-53880270,+55-56-56702812
26943,1587,2022-02-25 21:30:18,data,0,0,149,---------,---------,+55-57-57500874,---------
26944,1587,2022-04-15 13:58:13,sms,0,1,0,---------,incoming,+55-60-60731058,+55-57-57500874
26945,1587,2022-02-20 16:02:12,data,0,0,52,---------,---------,+55-57-57500874,---------
26946,1587,2022-03-05 00:12:30,call,1,0,0,---------,incoming,+55-75-75526367,+55-57-57500874
26947,1587,2022-03-31 16:43:06,data,0,0,13,---------,---------,+55-57-57500874,---------
26948,1587,2022-02-12 17:10:32,call,23,0,0,---------,incoming,+55-64-64753125,+55-57-57500874
26949,1587,2022-03-13 07:03:10,call,17,0,0,---------,outgoing,+55-57-57500874,+55-60-60403512
26950,1587,2022-03-25 10:32:28,sms,0,1,0,---------,outgoing,+55-57-57500874,+55-64-64753125
26951,1587,2022-03-27 16:36:53,call,22,0,0,---------,outgoing,+55-57-57500874,+55-17-17366644
26952,1587,2022-04-20 05:17:05,call,14,0,0,---------,incoming,+55-28-28376086,+55-57-57500874
26953,1587,2022-04-03 03:54:51,sms,0,1,0,---------,outgoing,+55-57-57500874,+55-36-36687518
26954,1587,2022-04-14 06:16:20,call,19,0,0,---------,outgoing,+55-57-57500874,+55-38-38751128
26955,1587,2022-02-25 13:35:27,call,6,0,0,---------,outgoing,+55-57-57500874,+55-51-51327442
26956,1587,2022-02-05 04:44:53,call,35,0,0,---------,outgoing,+55-57-57500874,+55-74-74610806
26957,1587,2022-02-08 18:09:14,call,9,0,0,---------,outgoing,+55-57-57500874,+55-20-20253086
26958,1588,2022-04-15 19:56:09,call,36,0,0,---------,outgoing,+55-57-57500874,+55-66-66267646
26959,1588,2022-04-20 07:32:08,call,19,0,0,roaming,outgoing,+55-57-57500874,+55-28-28655466
26960,1588,2022-03-22 13:43:42,call,26,0,0,roaming,incoming,+55-75-75575761,+55-57-57500874
26961,1588,2022-04-17 12:16:31,data,0,0,65,---------,---------,+55-57-57500874,---------
26962,1588,2022-04-04 23:38:39,sms,0,1,0,roaming,outgoing,+55-57-57500874,+55-53-53113017
26963,1588,2022-04-15 04:30:03,data,0,0,164,---------,---------,+55-57-57500874,---------
26964,1588,2022-04-01 20:23:51,data,0,0,56,---------,---------,+55-57-57500874,---------
26965,1588,2022-02-23 21:25:35,data,0,0,55,---------,---------,+55-57-57500874,---------
26966,1588,2022-02-17 00:33:27,sms,0,1,0,---------,outgoing,+55-57-57500874,+55-07-07325885
26967,1588,2022-02-25 23:11:47,call,7,0,0,---------,outgoing,+55-57-57500874,+55-37-37836342
26968,1588,2022-02-24 00:48:57,data,0,0,123,---------,---------,+55-57-57500874,---------
26969,1588,2022-04-08 20:48:30,data,0,0,185,---------,---------,+55-57-57500874,---------
26970,1588,2022-04-13 20:01:48,call,33,0,0,---------,incoming,+55-84-84065513,+55-57-57500874
26971,1588,2022-03-30 22:55:18,call,23,0,0,---------,incoming,+55-81-81855286,+55-57-57500874
26972,1588,2022-03-22 19:05:50,call,48,0,0,---------,incoming,+55-07-07336715,+55-57-57500874
26973,1589,2022-02-26 05:32:39,data,0,0,9,---------,---------,+55-21-21675066,---------
26974,1589,2022-04-21 12:38:21,call,32,0,0,---------,outgoing,+55-21-21675066,+55-22-22318321
26975,1589,2022-03-23 01:32:43,data,0,0,174,---------,---------,+55-21-21675066,---------
26976,1589,2022-03-04 08:31:26,call,4,0,0,---------,incoming,+55-06-06514400,+55-21-21675066
26977,1589,2022-02-24 06:36:32,call,27,0,0,---------,incoming,+55-14-14367635,+55-21-21675066
26978,1589,2022-03-12 12:39:05,sms,0,1,0,---------,incoming,+55-88-88151048,+55-21-21675066
26979,1589,2022-04-25 06:39:13,sms,0,1,0,---------,outgoing,+55-21-21675066,+55-24-24853048
26980,1589,2022-02-17 18:02:04,call,25,0,0,---------,outgoing,+55-21-21675066,+55-21-21676257
26981,1589,2022-02-13 17:55:56,call,14,0,0,roaming,incoming,+55-18-18013101,+55-21-21675066
26982,1589,2022-03-09 02:13:13,data,0,0,195,---------,---------,+55-21-21675066,---------
26983,1589,2022-02-10 07:14:14,sms,0,1,0,---------,incoming,+55-60-60173700,+55-21-21675066
26984,1589,2022-02-10 20:46:19,call,1,0,0,---------,outgoing,+55-21-21675066,+55-33-33217020
26985,1589,2022-02-25 03:19:56,call,26,0,0,roaming,incoming,+55-66-66718131,+55-21-21675066
26986,1589,2022-02-27 07:01:55,sms,0,1,0,---------,incoming,+55-54-54863322,+55-21-21675066
26987,1589,2022-04-17 17:03:39,data,0,0,162,---------,---------,+55-21-21675066,---------
26988,1589,2022-03-23 11:18:36,call,18,0,0,roaming,incoming,+55-28-28185430,+55-21-21675066
26989,1589,2022-02-18 09:42:34,sms,0,1,0,roaming,outgoing,+55-21-21675066,+55-44-44377228
26990,1589,2022-04-05 09:11:54,sms,0,1,0,---------,outgoing,+55-21-21675066,+55-18-18442838
26991,1590,2022-04-19 20:58:11,data,0,0,170,roaming,---------,+55-27-27420473,---------
26992,1590,2022-02-26 19:01:06,sms,0,1,0,---------,outgoing,+55-27-27420473,+372-25-92363223
26993,1590,2022-02-18 12:53:17,call,14,0,0,---------,incoming,+249-76-74333396,+55-27-27420473
26994,1590,2022-03-01 21:06:00,sms,0,1,0,---------,incoming,+55-22-22225861,+55-27-27420473
26995,1590,2022-03-17 18:58:41,call,49,0,0,---------,outgoing,+55-27-27420473,+55-77-77888013
26996,1590,2022-03-18 01:59:51,call,36,0,0,---------,outgoing,+55-27-27420473,+55-33-33467361
26997,1590,2022-03-28 04:48:31,call,37,0,0,---------,incoming,+55-87-87777637,+55-27-27420473
26998,1590,2022-02-27 21:38:39,sms,0,1,0,---------,outgoing,+55-27-27420473,+55-05-05248781
26999,1590,2022-03-27 10:08:37,call,6,0,0,---------,outgoing,+55-27-27420473,+254-65-79998778
27000,1590,2022-04-22 18:23:05,data,0,0,27,---------,---------,+55-27-27420473,---------
27001,1590,2022-02-04 06:28:32,data,0,0,142,---------,---------,+55-27-27420473,---------
27002,1590,2022-03-02 11:51:53,sms,0,1,0,---------,outgoing,+55-27-27420473,+55-27-27646306
27003,1590,2022-04-09 08:16:10,call,49,0,0,---------,incoming,+55-78-78314220,+55-27-27420473
27004,1590,2022-04-12 05:57:56,call,3,0,0,---------,incoming,+55-03-03567882,+55-27-27420473
27005,1590,2022-03-23 15:29:07,data,0,0,123,---------,---------,+55-27-27420473,---------
27006,1590,2022-04-12 17:40:45,call,47,0,0,---------,incoming,+172-41-65575736,+55-27-27420473
27007,1590,2022-04-09 08:21:17,data,0,0,196,---------,---------,+55-27-27420473,---------
27008,1590,2022-04-09 05:59:04,sms,0,1,0,---------,incoming,+55-05-05768814,+55-27-27420473
27009,1590,2022-04-02 23:17:03,data,0,0,198,---------,---------,+55-27-27420473,---------
27010,1591,2022-03-04 08:27:51,sms,0,1,0,---------,incoming,+55-23-23343065,+55-27-27420473
27011,1591,2022-03-20 15:39:37,call,16,0,0,---------,outgoing,+55-27-27420473,+55-36-36143758
27012,1591,2022-02-03 14:57:46,data,0,0,192,---------,---------,+55-27-27420473,---------
27013,1591,2022-04-21 22:30:23,sms,0,1,0,---------,outgoing,+55-27-27420473,+55-86-86756852
